,tot_price
65214,14615.0
65215,17930.0
65216,18435.0
65217,12735.0
65218,10705.0
65219,6985.0
65220,22435.0
65221,23835.0
65222,19735.0
65223,12135.0
65224,12943.0
65225,10528.0
65226,11923.0
65227,15145.0
65228,12139.0
65229,13643.0
65230,12643.0
65231,9273.0
65232,7310.0
65233,9140.0
65234,24140.0
65235,8010.0
65236,21140.0
65237,13120.0
65238,5915.0
65239,10637.0
65240,6145.0
65241,7511.0
65242,6870.0
65243,9655.0
65244,13830.0
65245,25830.0
65246,14630.0
65247,19130.0
65248,21130.0
65249,21430.0
65250,11930.0
65251,11930.0
65252,21630.0
65253,12630.0
65254,7690.0
65255,23640.0
65256,6140.0
65257,11930.0
65258,18430.0
65259,10140.0
65260,21640.0
65261,14140.0
65262,9005.0
65263,18630.0
65264,6605.0
65265,18130.0
65266,12020.0
65267,10035.0
65268,19430.0
65269,15130.0
65270,8535.0
65271,10335.0
65272,7805.0
65273,19435.0
65274,8485.0
65275,8130.0
65276,8835.0
65277,16635.0
65278,13135.0
65279,11640.0
65280,25935.0
65281,20135.0
65282,18135.0
65283,21135.0
65284,15535.0
65285,9635.0
65286,13635.0
65287,6945.0
65288,17335.0
65289,12843.0
65290,12143.0
65291,13623.0
65292,9028.0
65293,16436.0
65294,13035.0
65295,11616.0
65296,13655.0
65297,7550.0
65298,11675.0
65299,8445.0
65300,10615.0
65301,8600.0
65302,10536.0
65303,13640.0
65304,19140.0
65305,14120.0
65306,24135.0
65307,16715.0
65308,13840.0
65309,10515.0
65310,13025.0
65311,31140.0
65312,20640.0
65313,11815.0
65314,11940.0
65315,13200.0
65316,14440.0
65317,14140.0
65318,13620.0
65319,7125.0
65320,18135.0
65321,24635.0
65322,18435.0
65323,21135.0
65324,8897.0
65325,21700.0
65326,8140.0
65327,19140.0
65328,16140.0
65329,19140.0
65330,9135.0
65331,10940.0
65332,18640.0
65333,37140.0
65334,9140.0
65335,9140.0
65336,18640.0
65337,19140.0
65338,14329.0
65339,15944.0
65340,16144.0
65341,15630.0
65342,24130.0
65343,29595.0
65344,17140.0
65345,9140.0
65346,6535.0
65347,24635.0
65348,20935.0
65349,15435.0
65350,29400.0
65351,27140.0
65352,20040.0
65353,24644.0
65354,19644.0
65355,11124.0
65356,10124.0
65357,18644.0
65358,16144.0
65359,10124.0
65360,16143.0
65361,26995.0
65362,30035.0
65363,26144.0
65364,19145.0
65365,28135.0
65366,16000.0
65367,16000.0
65368,16000.0
65369,16145.0
65370,9149.0
65371,9149.0
65372,8349.0
65373,10909.0
65374,11048.0
65375,8470.0
65376,15746.0
65377,9270.0
65378,8020.0
65379,6215.0
65380,11636.0
65381,10020.0
65382,10825.0
65383,7096.0
65384,12640.0
65385,9625.0
65386,6870.0
65387,13019.0
65388,9760.0
65389,4713.0
65390,9749.0
65391,8849.0
65392,9149.0
65393,9149.0
65394,9149.0
65395,9149.0
65396,9149.0
65397,25140.0
65398,8015.0
65399,8440.0
65400,21640.0
65401,17640.0
65402,21140.0
65403,6640.0
65404,28586.0
65405,20140.0
65406,17640.0
65407,8210.0
65408,12935.0
65409,12935.0
65410,10035.0
65411,12395.0
65412,25140.0
65413,17140.0
65414,8740.0
65415,15140.0
65416,8040.0
65417,8025.0
65418,12150.0
65419,17145.0
65420,21264.0
65421,15835.0
65422,21135.0
65423,15145.0
65424,11270.0
65425,15640.0
65426,15840.0
65427,17840.0
65428,6015.0
65429,15140.0
65430,14120.0
65431,13620.0
65432,9145.0
65433,8010.0
65434,8832.0
65435,13480.0
65436,22145.0
65437,23140.0
65438,17140.0
65439,9655.0
65440,12865.0
65441,17140.0
65442,15440.0
65443,15140.0
65444,23140.0
65445,23140.0
65446,11015.0
65447,26145.0
65448,6640.0
65449,10015.0
65450,9243.0
65451,12525.0
65452,11525.0
65453,8015.0
65454,8515.0
65455,18145.0
65456,16740.0
65457,14145.0
65458,13145.0
65459,7145.0
65460,12272.0
65461,12125.0
65462,10275.0
65463,10795.0
65464,25885.0
65465,10650.0
65466,9000.0
65467,12140.0
65468,6515.0
65469,8840.0
65470,9525.0
65471,9015.0
65472,29140.0
65473,16145.0
65474,16140.0
65475,27640.0
65476,12145.0
65477,18645.0
65478,23145.0
65479,9015.0
65480,5000.0
65481,8440.0
65482,8545.0
65483,10030.0
65484,13645.0
65485,11645.0
65486,26140.0
65487,20140.0
65488,9640.0
65489,10120.0
65490,9015.0
65491,9440.0
65492,9515.0
65493,12620.0
65494,6515.0
65495,17145.0
65496,16645.0
65497,16145.0
65498,15790.0
65499,23145.0
65500,6120.0
65501,22145.0
65502,12525.0
65503,18145.0
65504,10620.0
65505,8215.0
65506,9770.0
65507,9995.0
65508,26594.0
65509,13794.0
65510,17640.0
65511,13855.0
65512,9840.0
65513,6765.0
65514,24145.0
65515,12640.0
65516,9602.0
65517,12620.0
65518,8645.0
65519,20509.0
65520,16640.0
65521,17600.0
65522,29145.0
65523,18820.0
65524,11219.0
65525,7144.0
65526,7015.0
65527,7703.0
65528,25145.0
65529,18145.0
65530,18145.0
65531,7145.0
65532,21145.0
65533,12799.0
65534,13463.0
65535,21145.0
65536,14140.0
65537,12640.0
65538,9140.0
65539,25140.0
65540,8015.0
65541,13140.0
65542,8440.0
65543,8440.0
65544,10140.0
65545,17640.0
65546,24125.0
65547,10840.0
65548,8845.0
65549,11325.0
65550,16645.0
65551,8645.0
65552,9640.0
65553,9640.0
65554,9140.0
65555,10620.0
65556,20145.0
65557,23640.0
65558,12840.0
65559,8525.0
65560,13020.0
65561,10525.0
65562,13645.0
65563,13440.0
65564,13940.0
65565,25140.0
65566,13620.0
65567,10140.0
65568,12790.0
65569,14420.0
65570,26840.0
65571,9520.0
65572,9145.0
65573,18640.0
65574,19440.0
65575,16140.0
65576,13140.0
65577,18140.0
65578,12140.0
65579,7015.0
65580,8650.0
65581,13440.0
65582,17140.0
65583,14120.0
65584,9640.0
65585,19643.0
65586,18443.0
65587,16448.0
65588,10645.0
65589,9694.0
65590,13640.0
65591,18725.0
65592,21640.0
65593,16145.0
65594,20145.0
65595,27135.0
65596,20135.0
65597,12020.0
65598,13135.0
65599,23135.0
65600,10010.0
65601,9135.0
65602,16115.0
65603,12530.0
65604,7015.0
65605,8895.0
65606,10835.0
65607,12020.0
65608,14123.0
65609,12643.0
65610,14123.0
65611,12643.0
65612,9528.0
65613,9375.0
65614,4967.0
65615,21635.0
65616,10810.0
65617,7135.0
65618,13635.0
65619,24635.0
65620,10615.0
65621,10635.0
65622,7135.0
65623,10635.0
65624,19135.0
65625,27135.0
65626,28135.0
65627,16135.0
65628,21135.0
65629,16140.0
65630,7140.0
65631,6010.0
65632,12135.0
65633,12520.0
65634,21835.0
65635,12135.0
65636,8840.0
65637,14145.0
65638,34130.0
65639,12025.0
65640,7790.0
65641,11140.0
65642,8715.0
65643,21635.0
65644,6490.0
65645,20135.0
65646,9010.0
65647,10135.0
65648,13643.0
65649,14528.0
65650,4498.0
65651,6205.0
65652,9610.0
65653,7015.0
65654,10135.0
65655,13635.0
65656,6510.0
65657,10002.0
65658,14007.0
65659,7119.0
65660,13916.0
65661,10126.0
65662,13020.0
65663,5770.0
65664,35140.0
65665,22140.0
65666,6320.0
65667,14640.0
65668,8640.0
65669,10120.0
65670,9620.0
65671,8510.0
65672,16115.0
65673,23640.0
65674,15140.0
65675,12640.0
65676,13645.0
65677,10140.0
65678,13846.0
65679,9821.0
65680,18530.0
65681,10029.0
65682,10299.0
65683,15140.0
65684,14140.0
65685,12635.0
65686,7028.0
65687,7902.0
65688,7991.0
65689,11136.0
65690,17917.0
65691,10015.0
65692,7640.0
65693,11032.0
65694,11010.0
65695,12615.0
65696,14435.0
65697,14435.0
65698,16135.0
65699,16135.0
65700,23135.0
65701,14615.0
65702,20135.0
65703,10135.0
65704,9710.0
65705,5360.0
65706,8010.0
65707,8135.0
65708,19135.0
65709,21135.0
65710,11010.0
65711,9020.0
65712,12440.0
65713,13640.0
65714,13655.0
65715,22640.0
65716,12440.0
65717,6115.0
65718,32135.0
65719,10135.0
65720,7810.0
65721,11135.0
65722,17135.0
65723,25135.0
65724,14635.0
65725,22135.0
65726,28835.0
65727,15135.0
65728,7135.0
65729,11135.0
65730,5510.0
65731,13135.0
65732,18135.0
65733,8510.0
65734,28135.0
65735,22645.0
65736,25535.0
65737,26130.0
65738,18635.0
65739,16130.0
65740,21135.0
65741,17530.0
65742,7135.0
65743,11520.0
65744,10635.0
65745,10020.0
65746,10135.0
65747,10135.0
65748,12735.0
65749,8935.0
65750,5510.0
65751,30635.0
65752,9990.0
65753,6135.0
65754,11635.0
65755,9525.0
65756,13635.0
65757,12630.0
65758,12630.0
65759,8830.0
65760,12730.0
65761,12130.0
65762,21135.0
65763,19135.0
65764,15145.0
65765,10010.0
65766,10330.0
65767,22435.0
65768,19135.0
65769,7905.0
65770,33135.0
65771,15145.0
65772,15635.0
65773,6010.0
65774,14615.0
65775,11135.0
65776,8935.0
65777,8935.0
65778,23135.0
65779,14135.0
65780,12635.0
65781,12835.0
65782,17735.0
65783,14140.0
65784,8095.0
65785,5375.0
65786,17035.0
65787,17135.0
65788,20130.0
65789,35635.0
65790,19130.0
65791,6710.0
65792,11630.0
65793,30140.0
65794,26140.0
65795,15120.0
65796,21145.0
65797,20145.0
65798,9415.0
65799,9770.0
65800,15300.0
65801,10195.0
65802,8770.0
65803,15875.0
65804,17140.0
65805,17495.0
65806,8315.0
65807,17845.0
65808,13140.0
65809,7515.0
65810,7640.0
65811,9795.0
65812,8515.0
65813,19640.0
65814,8645.0
65815,20145.0
65816,11015.0
65817,13145.0
65818,23145.0
65819,23645.0
65820,17840.0
65821,9440.0
65822,17140.0
65823,4850.0
65824,24140.0
65825,12640.0
65826,21140.0
65827,11575.0
65828,8015.0
65829,21495.0
65830,15875.0
65831,12895.0
65832,8140.0
65833,6419.0
65834,8140.0
65835,6015.0
65836,7140.0
65837,27140.0
65838,33140.0
65839,7140.0
65840,18940.0
65841,18039.0
65842,8020.0
65843,6340.0
65844,24140.0
65845,6770.0
65846,4712.0
65847,8395.0
65848,18640.0
65849,9395.0
65850,30135.0
65851,11298.0
65852,12643.0
65853,19143.0
65854,18148.0
65855,22140.0
65856,13640.0
65857,10295.0
65858,9695.0
65859,9005.0
65860,29130.0
65861,22440.0
65862,15030.0
65863,31140.0
65864,16520.0
65865,13010.0
65866,28845.0
65867,12115.0
65868,16280.0
65869,12875.0
65870,8990.0
65871,17400.0
65872,10140.0
65873,8140.0
65874,7640.0
65875,10015.0
65876,19140.0
65877,15135.0
65878,10435.0
65879,15435.0
65880,23735.0
65881,7905.0
65882,9100.0
65883,13425.0
65884,19635.0
65885,11135.0
65886,10010.0
65887,11635.0
65888,9135.0
65889,6650.0
65890,11840.0
65891,15140.0
65892,14940.0
65893,12143.0
65894,15443.0
65895,21205.0
65896,14940.0
65897,17895.0
65898,23545.0
65899,14135.0
65900,8715.0
65901,7837.0
65902,16020.0
65903,9140.0
65904,11140.0
65905,13140.0
65906,12640.0
65907,8992.0
65908,16276.0
65909,20140.0
65910,6141.0
65911,10015.0
65912,11525.0
65913,10520.0
65914,8015.0
65915,7515.0
65916,12917.0
65917,10461.0
65918,14135.0
65919,8945.0
65920,13135.0
65921,10845.0
65922,11545.0
65923,8845.0
65924,14135.0
65925,15620.0
65926,13275.0
65927,25643.0
65928,8010.0
65929,28845.0
65930,6010.0
65931,11635.0
65932,18395.0
65933,11135.0
65934,18395.0
65935,10845.0
65936,8135.0
65937,24140.0
65938,9140.0
65939,9640.0
65940,9737.0
65941,5991.0
65942,11235.0
65943,6935.0
65944,12143.0
65945,13318.0
65946,9485.0
65947,5661.0
65948,14843.0
65949,12943.0
65950,13843.0
65951,25145.0
65952,12145.0
65953,10140.0
65954,19140.0
65955,24140.0
65956,25140.0
65957,12140.0
65958,19140.0
65959,8025.0
65960,9407.0
65961,14135.0
65962,22140.0
65963,12140.0
65964,13140.0
65965,8120.0
65966,16145.0
65967,15145.0
65968,25745.0
65969,9140.0
65970,13120.0
65971,18140.0
65972,20195.0
65973,11140.0
65974,8015.0
65975,9140.0
65976,23140.0
65977,13140.0
65978,14140.0
65979,14120.0
65980,19140.0
65981,8015.0
65982,8015.0
65983,12140.0
65984,8015.0
65985,30140.0
65986,9640.0
65987,18145.0
65988,9145.0
65989,11200.0
65990,17145.0
65991,9015.0
65992,6635.0
65993,11721.0
65994,21986.0
65995,11632.0
65996,13616.0
65997,13142.0
65998,6411.0
65999,6025.0
66000,31140.0
66001,9140.0
66002,14120.0
66003,7495.0
66004,13645.0
66005,19145.0
66006,9120.0
66007,11124.0
66008,9495.0
66009,16136.0
66010,8615.0
66011,10685.0
66012,13595.0
66013,10770.0
66014,14140.0
66015,19640.0
66016,11528.0
66017,22443.0
66018,12328.0
66019,12443.0
66020,11943.0
66021,16643.0
66022,9443.0
66023,18140.0
66024,11580.0
66025,14705.0
66026,11802.0
66027,14140.0
66028,6800.0
66029,10021.0
66030,16140.0
66031,30140.0
66032,10650.0
66033,14095.0
66034,10195.0
66035,12144.0
66036,11120.0
66037,8140.0
66038,20140.0
66039,12140.0
66040,18140.0
66041,19140.0
66042,31140.0
66043,21140.0
66044,14000.0
66045,12380.0
66046,9800.0
66047,14000.0
66048,12380.0
66049,12049.0
66050,11475.0
66051,16145.0
66052,8400.0
66053,15899.0
66054,11480.0
66055,6015.0
66056,10144.0
66057,9800.0
66058,8400.0
66059,14000.0
66060,11940.0
66061,11580.0
66062,11480.0
66063,24635.0
66064,12049.0
66065,11475.0
66066,10870.0
66067,6015.0
66068,11097.0
66069,17212.0
66070,5011.0
66071,10197.0
66072,10870.0
66073,11648.0
66074,12123.0
66075,10123.0
66076,15144.0
66077,13144.0
66078,10195.0
66079,12144.0
66080,14095.0
66081,10144.0
66082,10650.0
66083,14000.0
66084,17640.0
66085,11635.0
66086,20935.0
66087,5710.0
66088,11615.0
66089,22135.0
66090,12635.0
66091,13435.0
66092,13635.0
66093,11789.0
66094,8505.0
66095,13144.0
66096,9443.0
66097,12648.0
66098,14143.0
66099,15790.0
66100,5015.0
66101,17640.0
66102,11789.0
66103,8505.0
66104,13144.0
66105,12144.0
66106,16144.0
66107,31895.0
66108,16595.0
66109,9140.0
66110,14140.0
66111,12104.0
66112,14695.0
66113,18795.0
66114,14335.0
66115,10635.0
66116,12144.0
66117,19395.0
66118,18395.0
66119,17795.0
66120,24840.0
66121,12395.0
66122,30995.0
66123,16149.0
66124,7149.0
66125,13144.0
66126,16144.0
66127,19395.0
66128,18395.0
66129,10435.0
66130,9155.0
66131,9443.0
66132,12843.0
66133,12648.0
66134,12648.0
66135,7019.0
66136,10044.0
66137,19135.0
66138,29135.0
66139,19135.0
66140,24135.0
66141,10849.0
66142,6217.0
66143,8310.0
66144,23150.0
66145,9200.0
66146,11020.0
66147,15123.0
66148,15648.0
66149,11045.0
66150,7450.0
66151,31895.0
66152,16595.0
66153,9140.0
66154,14140.0
66155,12104.0
66156,14695.0
66157,18795.0
66158,11940.0
66159,17795.0
66160,24840.0
66161,12395.0
66162,18390.0
66163,30995.0
66164,17135.0
66165,16640.0
66166,24140.0
66167,18950.0
66168,8140.0
66169,23140.0
66170,15645.0
66171,15645.0
66172,10145.0
66173,23135.0
66174,34135.0
66175,39135.0
66176,17635.0
66177,17135.0
66178,20135.0
66179,13135.0
66180,13635.0
66181,12645.0
66182,33995.0
66183,26635.0
66184,28045.0
66185,19515.0
66186,20935.0
66187,9410.0
66188,10644.0
66189,11424.0
66190,11019.0
66191,26145.0
66192,12145.0
66193,20145.0
66194,15145.0
66195,11145.0
66196,11145.0
66197,34125.0
66198,18135.0
66199,19135.0
66200,29095.0
66201,18445.0
66202,19435.0
66203,19135.0
66204,17145.0
66205,8145.0
66206,18135.0
66207,11635.0
66208,8124.0
66209,11960.0
66210,9625.0
66211,14095.0
66212,6010.0
66213,7070.0
66214,25130.0
66215,29130.0
66216,23630.0
66217,28630.0
66218,24130.0
66219,28130.0
66220,13145.0
66221,16395.0
66222,11995.0
66223,14295.0
66224,14535.0
66225,10135.0
66226,22135.0
66227,19295.0
66228,16645.0
66229,11645.0
66230,16145.0
66231,6645.0
66232,11515.0
66233,21645.0
66234,11640.0
66235,10440.0
66236,19140.0
66237,24940.0
66238,15640.0
66239,15640.0
66240,15340.0
66241,16140.0
66242,7645.0
66243,12120.0
66244,15145.0
66245,10145.0
66246,13525.0
66247,13548.0
66248,24145.0
66249,9015.0
66250,12145.0
66251,14320.0
66252,25640.0
66253,11645.0
66254,23145.0
66255,12660.0
66256,9145.0
66257,18645.0
66258,7415.0
66259,9200.0
66260,10305.0
66261,12065.0
66262,12985.0
66263,12470.0
66264,11167.0
66265,17615.0
66266,5719.0
66267,7015.0
66268,18645.0
66269,8015.0
66270,22145.0
66271,23145.0
66272,25145.0
66273,18145.0
66274,17545.0
66275,10640.0
66276,17145.0
66277,26135.0
66278,15835.0
66279,17135.0
66280,16640.0
66281,11145.0
66282,23645.0
66283,25135.0
66284,8935.0
66285,20535.0
66286,9135.0
66287,23935.0
66288,14135.0
66289,18135.0
66290,18645.0
66291,20145.0
66292,18645.0
66293,13645.0
66294,11645.0
66295,11140.0
66296,30640.0
66297,11420.0
66298,9935.0
66299,6210.0
66300,8435.0
66301,8535.0
66302,26135.0
66303,10135.0
66304,15135.0
66305,10135.0
66306,26135.0
66307,15140.0
66308,6800.0
66309,10970.0
66310,8415.0
66311,10407.0
66312,6230.0
66313,8040.0
66314,8040.0
66315,9530.0
66316,15145.0
66317,10519.0
66318,15035.0
66319,16645.0
66320,7570.0
66321,17100.0
66322,13100.0
66323,8515.0
66324,6515.0
66325,9015.0
66326,10135.0
66327,14795.0
66328,15095.0
66329,16595.0
66330,8895.0
66331,16750.0
66332,9595.0
66333,12400.0
66334,26640.0
66335,15840.0
66336,14140.0
66337,15140.0
66338,9345.0
66339,11645.0
66340,7010.0
66341,7535.0
66342,15915.0
66343,16945.0
66344,12595.0
66345,22705.0
66346,19145.0
66347,13120.0
66348,11340.0
66349,6810.0
66350,11435.0
66351,11645.0
66352,5120.0
66353,7645.0
66354,12620.0
66355,13645.0
66356,11845.0
66357,11345.0
66358,9025.0
66359,12115.0
66360,13735.0
66361,16635.0
66362,18135.0
66363,11935.0
66364,20135.0
66365,13815.0
66366,11915.0
66367,7515.0
66368,6440.0
66369,14640.0
66370,17640.0
66371,15025.0
66372,14375.0
66373,9640.0
66374,12325.0
66375,12140.0
66376,18640.0
66377,25640.0
66378,6495.0
66379,10025.0
66380,7180.0
66381,6280.0
66382,21140.0
66383,9440.0
66384,13640.0
66385,13640.0
66386,13140.0
66387,13440.0
66388,10640.0
66389,26395.0
66390,18640.0
66391,19640.0
66392,16140.0
66393,26645.0
66394,13495.0
66395,20640.0
66396,12640.0
66397,16140.0
66398,11140.0
66399,18140.0
66400,15620.0
66401,19140.0
66402,7715.0
66403,20140.0
66404,18640.0
66405,8940.0
66406,8440.0
66407,9140.0
66408,24140.0
66409,9940.0
66410,9140.0
66411,21640.0
66412,23895.0
66413,8315.0
66414,10940.0
66415,24140.0
66416,25395.0
66417,27945.0
66418,11640.0
66419,12120.0
66420,22140.0
66421,10025.0
66422,12525.0
66423,12620.0
66424,12640.0
66425,9825.0
66426,19140.0
66427,18140.0
66428,17395.0
66429,20395.0
66430,17140.0
66431,20140.0
66432,5510.0
66433,10395.0
66434,9640.0
66435,10030.0
66436,10529.0
66437,17640.0
66438,6315.0
66439,11920.0
66440,10640.0
66441,15140.0
66442,26140.0
66443,16140.0
66444,12140.0
66445,12640.0
66446,18640.0
66447,7940.0
66448,15640.0
66449,17140.0
66450,13120.0
66451,12445.0
66452,15140.0
66453,32139.0
66454,19140.0
66455,27140.0
66456,23840.0
66457,7325.0
66458,6945.0
66459,12145.0
66460,32095.0
66461,10900.0
66462,26100.0
66463,30140.0
66464,20745.0
66465,16895.0
66466,9625.0
66467,7495.0
66468,10140.0
66469,17040.0
66470,25595.0
66471,14095.0
66472,19595.0
66473,13135.0
66474,7840.0
66475,17600.0
66476,12940.0
66477,8499.0
66478,13125.0
66479,16895.0
66480,10640.0
66481,8440.0
66482,12875.0
66483,18095.0
66484,18595.0
66485,15095.0
66486,27095.0
66487,12095.0
66488,12095.0
66489,8140.0
66490,14616.0
66491,14616.0
66492,10014.0
66493,19845.0
66494,9045.0
66495,10595.0
66496,9795.0
66497,19635.0
66498,21135.0
66499,17135.0
66500,7360.0
66501,8910.0
66502,6910.0
66503,13140.0
66504,10305.0
66505,11920.0
66506,31635.0
66507,16020.0
66508,16135.0
66509,13135.0
66510,25135.0
66511,12635.0
66512,26135.0
66513,6010.0
66514,18135.0
66515,17635.0
66516,7290.0
66517,13520.0
66518,20635.0
66519,25635.0
66520,11135.0
66521,9635.0
66522,15140.0
66523,16895.0
66524,17640.0
66525,12155.0
66526,8645.0
66527,8040.0
66528,27640.0
66529,6415.0
66530,26135.0
66531,10435.0
66532,9435.0
66533,6635.0
66534,13935.0
66535,10135.0
66536,12735.0
66537,19635.0
66538,7420.0
66539,13140.0
66540,9645.0
66541,14545.0
66542,14445.0
66543,10645.0
66544,16225.0
66545,12985.0
66546,17135.0
66547,16335.0
66548,15410.0
66549,9159.0
66550,13635.0
66551,10645.0
66552,8015.0
66553,6580.0
66554,22625.0
66555,10515.0
66556,6945.0
66557,26140.0
66558,11515.0
66559,13120.0
66560,11640.0
66561,12940.0
66562,10315.0
66563,13140.0
66564,19140.0
66565,8990.0
66566,11205.0
66567,7845.0
66568,10690.0
66569,6040.0
66570,9407.0
66571,10725.0
66572,6015.0
66573,6015.0
66574,17495.0
66575,16635.0
66576,21595.0
66577,33595.0
66578,7145.0
66579,7475.0
66580,6995.0
66581,6130.0
66582,9045.0
66583,9545.0
66584,9545.0
66585,9545.0
66586,17595.0
66587,9895.0
66588,18435.0
66589,15335.0
66590,13895.0
66591,16995.0
66592,23135.0
66593,8470.0
66594,19415.0
66595,12135.0
66596,6470.0
66597,13600.0
66598,13395.0
66599,6075.0
66600,8270.0
66601,13895.0
66602,11480.0
66603,8595.0
66604,16895.0
66605,11095.0
66606,9495.0
66607,7470.0
66608,21095.0
66609,25395.0
66610,11895.0
66611,27095.0
66612,23395.0
66613,10395.0
66614,13895.0
66615,11895.0
66616,10950.0
66617,32595.0
66618,12095.0
66619,14800.0
66620,14100.0
66621,20595.0
66622,7450.0
66623,17095.0
66624,18395.0
66625,18095.0
66626,21095.0
66627,5720.0
66628,13595.0
66629,18035.0
66630,23135.0
66631,8335.0
66632,8035.0
66633,9135.0
66634,17895.0
66635,26135.0
66636,20135.0
66637,17635.0
66638,21895.0
66639,11595.0
66640,10095.0
66641,5980.0
66642,31595.0
66643,24895.0
66644,17100.0
66645,12095.0
66646,19095.0
66647,29095.0
66648,10095.0
66649,20595.0
66650,7770.0
66651,33895.0
66652,14135.0
66653,14035.0
66654,17135.0
66655,21100.0
66656,20340.0
66657,4615.0
66658,9430.0
66659,9095.0
66660,10495.0
66661,12595.0
66662,15645.0
66663,8255.0
66664,17645.0
66665,11841.0
66666,10795.0
66667,11095.0
66668,23595.0
66669,11095.0
66670,20095.0
66671,22100.0
66672,20595.0
66673,11100.0
66674,11970.0
66675,11375.0
66676,7990.0
66677,15640.0
66678,27600.0
66679,11140.0
66680,8970.0
66681,18595.0
66682,7395.0
66683,23995.0
66684,20095.0
66685,23095.0
66686,34095.0
66687,8470.0
66688,20095.0
66689,21095.0
66690,13595.0
66691,18595.0
66692,29095.0
66693,29095.0
66694,13895.0
66695,13120.0
66696,8525.0
66697,12640.0
66698,10645.0
66699,13145.0
66700,10645.0
66701,14135.0
66702,10642.0
66703,17395.0
66704,20640.0
66705,12120.0
66706,9145.0
66707,11635.0
66708,25640.0
66709,8220.0
66710,11125.0
66711,5816.0
66712,14520.0
66713,14025.0
66714,15100.0
66715,33595.0
66716,13280.0
66717,13095.0
66718,20095.0
66719,8010.0
66720,17635.0
66721,15135.0
66722,30140.0
66723,13140.0
66724,11515.0
66725,22540.0
66726,12495.0
66727,6970.0
66728,15095.0
66729,15595.0
66730,15600.0
66731,15795.0
66732,12095.0
66733,15135.0
66734,21635.0
66735,14410.0
66736,11940.0
66737,13635.0
66738,9140.0
66739,21135.0
66740,21835.0
66741,6970.0
66742,11100.0
66743,33095.0
66744,13980.0
66745,16600.0
66746,12480.0
66747,10900.0
66748,9980.0
66749,11895.0
66750,14095.0
66751,27595.0
66752,22135.0
66753,9135.0
66754,23635.0
66755,25135.0
66756,12635.0
66757,10610.0
66758,12535.0
66759,13640.0
66760,11645.0
66761,7715.0
66762,6120.0
66763,13620.0
66764,8135.0
66765,11635.0
66766,9140.0
66767,31140.0
66768,5015.0
66769,18140.0
66770,8320.0
66771,12115.0
66772,9010.0
66773,9770.0
66774,8635.0
66775,20044.0
66776,16044.0
66777,12144.0
66778,12595.0
66779,13595.0
66780,27095.0
66781,20095.0
66782,19095.0
66783,13095.0
66784,10895.0
66785,11615.0
66786,9640.0
66787,9140.0
66788,10015.0
66789,12725.0
66790,14140.0
66791,14140.0
66792,12015.0
66793,9640.0
66794,18140.0
66795,15940.0
66796,18640.0
66797,20040.0
66798,13640.0
66799,22940.0
66800,23140.0
66801,21540.0
66802,13640.0
66803,13640.0
66804,23640.0
66805,23640.0
66806,23640.0
66807,19640.0
66808,18640.0
66809,31140.0
66810,17140.0
66811,11440.0
66812,9645.0
66813,12010.0
66814,28467.0
66815,20279.0
66816,7360.0
66817,7510.0
66818,6020.0
66819,25310.0
66820,24360.0
66821,13635.0
66822,27135.0
66823,25674.0
66824,36125.0
66825,12640.0
66826,17440.0
66827,11315.0
66828,25140.0
66829,6315.0
66830,12940.0
66831,12640.0
66832,11120.0
66833,18140.0
66834,9645.0
66835,16640.0
66836,14140.0
66837,9635.0
66838,12615.0
66839,6515.0
66840,11620.0
66841,8415.0
66842,11135.0
66843,8270.0
66844,13120.0
66845,16515.0
66846,8025.0
66847,9545.0
66848,9145.0
66849,23395.0
66850,8270.0
66851,13895.0
66852,8780.0
66853,23140.0
66854,15640.0
66855,19940.0
66856,24762.0
66857,24762.0
66858,15444.0
66859,21140.0
66860,16820.0
66861,18140.0
66862,13940.0
66863,15620.0
66864,14620.0
66865,26635.0
66866,27135.0
66867,15135.0
66868,19835.0
66869,14135.0
66870,26635.0
66871,8520.0
66872,10995.0
66873,20140.0
66874,17525.0
66875,14145.0
66876,14620.0
66877,14445.0
66878,6015.0
66879,8640.0
66880,24140.0
66881,24135.0
66882,14140.0
66883,11515.0
66884,20640.0
66885,7015.0
66886,14640.0
66887,8640.0
66888,10015.0
66889,7995.0
66890,11525.0
66891,10015.0
66892,22640.0
66893,7015.0
66894,19640.0
66895,16140.0
66896,23144.0
66897,15144.0
66898,21635.0
66899,14140.0
66900,18140.0
66901,27644.0
66902,27640.0
66903,23145.0
66904,5551.0
66905,9645.0
66906,14140.0
66907,18495.0
66908,14620.0
66909,12620.0
66910,9015.0
66911,13740.0
66912,18195.0
66913,13140.0
66914,32140.0
66915,19140.0
66916,13120.0
66917,9140.0
66918,21640.0
66919,20140.0
66920,8015.0
66921,21595.0
66922,27645.0
66923,14595.0
66924,15400.0
66925,19140.0
66926,12325.0
66927,10520.0
66928,12140.0
66929,5520.0
66930,6319.0
66931,15246.0
66932,12020.0
66933,12640.0
66934,12620.0
66935,9315.0
66936,9140.0
66937,13620.0
66938,12495.0
66939,12140.0
66940,13620.0
66941,22150.0
66942,12372.0
66943,13120.0
66944,9740.0
66945,12287.0
66946,7131.0
66947,10640.0
66948,13640.0
66949,13120.0
66950,13620.0
66951,25595.0
66952,18795.0
66953,13595.0
66954,28095.0
66955,32117.0
66956,15514.0
66957,35095.0
66958,17645.0
66959,11895.0
66960,14895.0
66961,29895.0
66962,29595.0
